token1,token2,co_docs,PMI,NPMI,PHI
식단기록,100g,5,3.790662139835993,0.7165326632423793,0.4669674651832661
식단,diet,10,3.288805192080216,0.7154027531754512,0.5126784703489868
식단,다이어터,10,3.288805192080216,0.7154027531754512,0.5126784703489868
다들,저당파로밥,8,3.4339872007651464,0.7124038614998321,0.49386479832479474
레시피,다이어트레시피,12,3.130800943687636,0.7091576680225957,0.5151948577307257
도시락스타그램,재료는,11,3.177320959059697,0.7057846448021184,0.5064704305953137
재료,안주,5,3.721669268934794,0.7034912357271028,0.4513185131287132
도시락기록,직장인점심시간,11,3.162053486961678,0.7023932507595991,0.5036153935669947
요리,주세요지니벤또,8,3.373362579174829,0.6998268738764406,0.47861988743920725
닭가슴살,운동하는여자,7,3.465735898406584,0.6996097607496965,0.4693661348328389
닭가슴살,동물복지닭가슴살,7,3.465735898406584,0.6996097607496965,0.4693661348328389
lover,mamagirl,7,3.465735898406584,0.6996097607496965,0.4693661348328389
lover,instagood,7,3.465735898406584,0.6996097607496965,0.4693661348328389
닭가슴살,큐브닭가슴살요리,7,3.465735898406584,0.6996097607496965,0.4693661348328389
닭가슴살,닭가슴살요리,7,3.465735898406584,0.6996097607496965,0.4693661348328389
직장인점심도시락,오도완,6,3.5675185914174787,0.6984228636541575,0.45652701209236346
밑반찬,food,6,3.561583855932324,0.6972610042702868,0.45438830832089255
요리,요리레시피,11,3.1322005238746438,0.6957619524991588,0.49417231597099676
요리레시피,모두들,5,3.6728791051558636,0.6942686395940533,0.43921300116398504
다이어트식단,건강식단,6,3.5209985760488367,0.6893155131194844,0.44564335415317335
간식,점메추,5,3.641626561892068,0.688361104912296,0.43204438454052785
다이어트식단,다이어트요리,5,3.6263590898759723,0.6854751599293055,0.42969071689387217
다이어트도시락,다이어트레시피,17,2.7669122633649668,0.6804145137986454,0.5080987889584689
닭가슴살,IFF,6,3.465735897674393,0.6784965875569572,0.4343281865488718
닭가슴살,큐브닭가슴살,6,3.465735897674393,0.6784965875569572,0.4343281865488718
한식,요리영상,6,3.465735897674393,0.6784965875569572,0.4343281865488718
한식,밑반찬레시피,6,3.465735897674393,0.6784965875569572,0.4343281865488718
한식,cookstagram,6,3.465735897674393,0.6784965875569572,0.4343281865488718
한식,일주일반찬,6,3.465735897674393,0.6784965875569572,0.4343281865488718
닭가슴살,바프식단,6,3.465735897674393,0.6784965875569572,0.4343281865488718
닭가슴살,닭가슴살도시락,6,3.465735897674393,0.6784965875569572,0.4343281865488718
한식,레시피밑반찬,6,3.465735897674393,0.6784965875569572,0.4343281865488718
obento,instafood,7,3.3566955262588336,0.6775983580039134,0.44164810332865767
오늘의도시락,식단기록,13,2.9337948356623365,0.6768046050462377,0.4854319222143649
다이어트도시락,반찬스타그램,13,2.929431192380809,0.6757979450604007,0.48503736018292315
닭가슴살,밀프랩,8,3.242592348435117,0.6726977053904785,0.44586000472622217
아침,단백질도시락,6,3.4339871995251463,0.6722810581601285,0.42592844151438014
간식,식단도시락,5,3.5463163827758994,0.6703450291036588,0.4110387611572692
koreanfood,밑반찬,6,3.418483013068032,0.6692457612088929,0.4215414606304212
koreanfood,food,6,3.418483013068032,0.6692457612088929,0.4215414606304212
음식,건강식단,5,3.539347713507595,0.6690277713355239,0.40994746438231916
아침,신혼,5,3.539347713507595,0.6690277713355239,0.41079873358310465
아침,단백질식단,5,3.539347713507595,0.6690277713355239,0.41079873358310465
자취요리,도시락일기,7,3.3043697074644,0.6670356219383533,0.4291820165724903
도시락반찬,도시락싸기,14,2.839280095597409,0.6663935271631612,0.47626123825154243
다이어트식단,바르닭,6,3.4032155410137057,0.6662568064831641,0.4187691074895527
다들,100g,7,3.300455808158338,0.6662455438027484,0.43007392854117543
도시락기록,도시락일기,12,2.938909936207955,0.6656924392116854,0.46622834256301376
직장인점심도시락,벤또,5,3.518728426444324,0.6651301956274858,0.40590973210468123
다이어트도시락,집밥그램,12,2.9294311922681473,0.6635454090845577,0.4657710017884826
다이어트도시락,도먹걸,12,2.9294311922681473,0.6635454090845577,0.4657710017884826
아침,식단도시락,7,3.2696841496080693,0.6600338319737764,0.42189299710388833
건강식,건강식단,5,3.4852804925969916,0.6588076756466834,0.39855539810974155
도시락반찬,요리레시피,9,3.090594522705779,0.6572239210911494,0.43580874651277113
다이어트식단,식단관리,5,3.472208411113718,0.6563367159531517,0.3962045180815762
도시락싸기,예쁜도시락,8,3.1620534861967426,0.6559893739072871,0.4265720526857923
닭가슴살,닭가슴살레시피,5,3.465735896649327,0.6551132442070663,0.3962846704330908
닭가슴살,하림닭가슴살,5,3.465735896649327,0.6551132442070663,0.3962846704330908
한식,yummyfood,5,3.465735896649327,0.6551132442070663,0.3962846704330908
닭가슴살,동물복지IFF큐브닭가슴살,5,3.465735896649327,0.6551132442070663,0.3962846704330908
